country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Luxembourg,LUX,2021-01-27,10449.0,9107.0,1342.0,924.0,608.0,1.67,1.45,0.21,971.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/9ddfedd6-55c7-4eca-ad4e-1e9cef21e6cb
Luxembourg,LUX,2021-01-28,11373.0,9890.0,1483.0,924.0,639.0,1.82,1.58,0.24,1021.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/9ddfedd6-55c7-4eca-ad4e-1e9cef21e6cb
Luxembourg,LUX,2021-01-29,,,,,630.0,,,,1006.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/9ddfedd6-55c7-4eca-ad4e-1e9cef21e6cb
Luxembourg,LUX,2021-01-30,,,,,622.0,,,,994.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/9ddfedd6-55c7-4eca-ad4e-1e9cef21e6cb
Luxembourg,LUX,2021-01-31,12428.0,10748.0,1680.0,,613.0,1.99,1.72,0.27,979.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/9ddfedd6-55c7-4eca-ad4e-1e9cef21e6cb
Luxembourg,LUX,2021-02-01,13241.0,11336.0,1905.0,813.0,670.0,2.12,1.81,0.3,1070.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/9ddfedd6-55c7-4eca-ad4e-1e9cef21e6cb
Luxembourg,LUX,2021-02-02,14252.0,11925.0,2327.0,1011.0,675.0,2.28,1.91,0.37,1078.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/9ddfedd6-55c7-4eca-ad4e-1e9cef21e6cb
Luxembourg,LUX,2021-02-03,15407.0,12597.0,2810.0,1155.0,708.0,2.46,2.01,0.45,1131.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/9ddfedd6-55c7-4eca-ad4e-1e9cef21e6cb
Luxembourg,LUX,2021-02-04,16419.0,13256.0,3163.0,1012.0,721.0,2.62,2.12,0.51,1152.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/9ddfedd6-55c7-4eca-ad4e-1e9cef21e6cb
Luxembourg,LUX,2021-02-05,,,,,728.0,,,,1163.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/9ddfedd6-55c7-4eca-ad4e-1e9cef21e6cb
Luxembourg,LUX,2021-02-06,,,,,736.0,,,,1176.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/9ddfedd6-55c7-4eca-ad4e-1e9cef21e6cb
Luxembourg,LUX,2021-02-07,17628.0,13940.0,3688.0,,743.0,2.82,2.23,0.59,1187.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/9ddfedd6-55c7-4eca-ad4e-1e9cef21e6cb
Luxembourg,LUX,2021-02-08,18139.0,14089.0,4050.0,511.0,700.0,2.9,2.25,0.65,1118.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/9ddfedd6-55c7-4eca-ad4e-1e9cef21e6cb
Luxembourg,LUX,2021-02-09,18653.0,14227.0,4426.0,514.0,629.0,2.98,2.27,0.71,1005.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/9ddfedd6-55c7-4eca-ad4e-1e9cef21e6cb
Luxembourg,LUX,2021-02-10,19923.0,15052.0,4871.0,1270.0,645.0,3.18,2.4,0.78,1030.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/9ddfedd6-55c7-4eca-ad4e-1e9cef21e6cb
Luxembourg,LUX,2021-02-11,21390.0,16131.0,5259.0,1467.0,710.0,3.42,2.58,0.84,1134.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/9ddfedd6-55c7-4eca-ad4e-1e9cef21e6cb
Luxembourg,LUX,2021-02-12,,,,,724.0,,,,1157.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/9ddfedd6-55c7-4eca-ad4e-1e9cef21e6cb
Luxembourg,LUX,2021-02-13,,,,,738.0,,,,1179.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/9ddfedd6-55c7-4eca-ad4e-1e9cef21e6cb
Luxembourg,LUX,2021-02-14,22895.0,17257.0,5638.0,,752.0,3.66,2.76,0.9,1201.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/9ddfedd6-55c7-4eca-ad4e-1e9cef21e6cb
Luxembourg,LUX,2021-02-15,24024.0,18055.0,5969.0,1129.0,841.0,3.84,2.88,0.95,1344.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/9ddfedd6-55c7-4eca-ad4e-1e9cef21e6cb
Luxembourg,LUX,2021-02-16,25918.0,19622.0,6296.0,1894.0,1038.0,4.14,3.13,1.01,1658.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/9ddfedd6-55c7-4eca-ad4e-1e9cef21e6cb
Luxembourg,LUX,2021-02-17,27119.0,20605.0,6514.0,1201.0,1028.0,4.33,3.29,1.04,1642.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/9ddfedd6-55c7-4eca-ad4e-1e9cef21e6cb
Luxembourg,LUX,2021-02-18,28933.0,21853.0,7080.0,1814.0,1078.0,4.62,3.49,1.13,1722.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/9ddfedd6-55c7-4eca-ad4e-1e9cef21e6cb
Luxembourg,LUX,2021-02-19,,,,,1104.0,,,,1764.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/9ddfedd6-55c7-4eca-ad4e-1e9cef21e6cb
Luxembourg,LUX,2021-02-20,,,,,1130.0,,,,1805.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/9ddfedd6-55c7-4eca-ad4e-1e9cef21e6cb
Luxembourg,LUX,2021-02-21,30985.0,23259.0,7726.0,,1156.0,4.95,3.72,1.23,1847.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/9ddfedd6-55c7-4eca-ad4e-1e9cef21e6cb
Luxembourg,LUX,2021-02-22,31926.0,23685.0,8241.0,941.0,1129.0,5.1,3.78,1.32,1804.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/9ddfedd6-55c7-4eca-ad4e-1e9cef21e6cb
Luxembourg,LUX,2021-02-23,33370.0,24508.0,8862.0,1444.0,1065.0,5.33,3.92,1.42,1701.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/9ddfedd6-55c7-4eca-ad4e-1e9cef21e6cb
Luxembourg,LUX,2021-02-24,34760.0,25285.0,9475.0,1390.0,1092.0,5.55,4.04,1.51,1744.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/9ddfedd6-55c7-4eca-ad4e-1e9cef21e6cb
Luxembourg,LUX,2021-02-25,36071.0,26089.0,9982.0,1311.0,1020.0,5.76,4.17,1.59,1629.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/9ddfedd6-55c7-4eca-ad4e-1e9cef21e6cb
Luxembourg,LUX,2021-02-26,,,,,1004.0,,,,1604.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/9ddfedd6-55c7-4eca-ad4e-1e9cef21e6cb
Luxembourg,LUX,2021-02-27,,,,,988.0,,,,1578.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/9ddfedd6-55c7-4eca-ad4e-1e9cef21e6cb
Luxembourg,LUX,2021-02-28,37793.0,27093.0,10700.0,,973.0,6.04,4.33,1.71,1554.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/9ddfedd6-55c7-4eca-ad4e-1e9cef21e6cb
Luxembourg,LUX,2021-03-01,39121.0,27655.0,11466.0,1328.0,1028.0,6.25,4.42,1.83,1642.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/9ddfedd6-55c7-4eca-ad4e-1e9cef21e6cb
Luxembourg,LUX,2021-03-02,40460.0,28476.0,11984.0,1339.0,1013.0,6.46,4.55,1.91,1618.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/9ddfedd6-55c7-4eca-ad4e-1e9cef21e6cb
Luxembourg,LUX,2021-03-03,42118.0,29401.0,12717.0,1658.0,1051.0,6.73,4.7,2.03,1679.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/9ddfedd6-55c7-4eca-ad4e-1e9cef21e6cb
Luxembourg,LUX,2021-03-04,44171.0,30723.0,13448.0,2053.0,1157.0,7.06,4.91,2.15,1848.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/9ddfedd6-55c7-4eca-ad4e-1e9cef21e6cb
Luxembourg,LUX,2021-03-05,,,,,1196.0,,,,1911.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/9ddfedd6-55c7-4eca-ad4e-1e9cef21e6cb
Luxembourg,LUX,2021-03-06,,,,,1235.0,,,,1973.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/9ddfedd6-55c7-4eca-ad4e-1e9cef21e6cb
Luxembourg,LUX,2021-03-07,46709.0,32591.0,14118.0,,1274.0,7.46,5.21,2.26,2035.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/9ddfedd6-55c7-4eca-ad4e-1e9cef21e6cb
Luxembourg,LUX,2021-03-08,47515.0,33238.0,14277.0,806.0,1199.0,7.59,5.31,2.28,1915.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/9ddfedd6-55c7-4eca-ad4e-1e9cef21e6cb
Luxembourg,LUX,2021-03-09,48961.0,34530.0,14431.0,1446.0,1214.0,7.82,5.52,2.31,1939.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/9ddfedd6-55c7-4eca-ad4e-1e9cef21e6cb
Luxembourg,LUX,2021-03-10,51457.0,36693.0,14764.0,2496.0,1334.0,8.22,5.86,2.36,2131.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/9ddfedd6-55c7-4eca-ad4e-1e9cef21e6cb
Luxembourg,LUX,2021-03-11,54865.0,39558.0,15307.0,3408.0,1528.0,8.76,6.32,2.45,2441.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/9ddfedd6-55c7-4eca-ad4e-1e9cef21e6cb
Luxembourg,LUX,2021-03-12,,,,,1606.0,,,,2566.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/9ddfedd6-55c7-4eca-ad4e-1e9cef21e6cb
Luxembourg,LUX,2021-03-13,,,,,1684.0,,,,2690.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/9ddfedd6-55c7-4eca-ad4e-1e9cef21e6cb
Luxembourg,LUX,2021-03-14,59048.0,43479.0,15569.0,,1763.0,9.43,6.95,2.49,2816.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/9ddfedd6-55c7-4eca-ad4e-1e9cef21e6cb
Luxembourg,LUX,2021-03-15,60587.0,44735.0,15852.0,1539.0,1867.0,9.68,7.15,2.53,2983.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/9ddfedd6-55c7-4eca-ad4e-1e9cef21e6cb
Luxembourg,LUX,2021-03-16,64068.0,47598.0,16470.0,3481.0,2158.0,10.23,7.6,2.63,3447.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/9ddfedd6-55c7-4eca-ad4e-1e9cef21e6cb
Luxembourg,LUX,2021-03-17,67154.0,50220.0,16934.0,3086.0,2242.0,10.73,8.02,2.71,3582.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/9ddfedd6-55c7-4eca-ad4e-1e9cef21e6cb
Luxembourg,LUX,2021-03-18,70339.0,52870.0,17469.0,3185.0,2211.0,11.24,8.45,2.79,3532.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/9ddfedd6-55c7-4eca-ad4e-1e9cef21e6cb
Luxembourg,LUX,2021-03-19,,,,,2198.0,,,,3511.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/9ddfedd6-55c7-4eca-ad4e-1e9cef21e6cb
Luxembourg,LUX,2021-03-20,,,,,2185.0,,,,3491.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/9ddfedd6-55c7-4eca-ad4e-1e9cef21e6cb
Luxembourg,LUX,2021-03-21,74255.0,56383.0,17872.0,,2172.0,11.86,9.01,2.86,3470.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/9ddfedd6-55c7-4eca-ad4e-1e9cef21e6cb
Macao,MAC,2021-02-08,0.0,0.0,,,,0.0,0.0,,,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/369806/
Macao,MAC,2021-02-09,595.0,595.0,,595.0,595.0,0.09,0.09,,916.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/369806/
Macao,MAC,2021-02-10,,,,,385.0,,,,593.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/369806/
Macao,MAC,2021-02-11,,,,,315.0,,,,485.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/369806/
Macao,MAC,2021-02-12,,,,,280.0,,,,431.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/369806/
Macao,MAC,2021-02-13,,,,,260.0,,,,400.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/369806/
Macao,MAC,2021-02-14,,,,,246.0,,,,379.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/369806/
Macao,MAC,2021-02-15,,,,,236.0,,,,363.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/369806/
Macao,MAC,2021-02-16,,,,,176.0,,,,271.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/369806/
Macao,MAC,2021-02-17,2000.0,2000.0,,,176.0,0.31,0.31,,271.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/369806/
Macao,MAC,2021-02-18,,,,,199.0,,,,306.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/369806/
Macao,MAC,2021-02-19,,,,,223.0,,,,343.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/369806/
Macao,MAC,2021-02-20,,,,,246.0,,,,379.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/369806/
Macao,MAC,2021-02-21,,,,,270.0,,,,416.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/369806/
Macao,MAC,2021-02-22,3700.0,3700.0,,,293.0,0.57,0.57,,451.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/369806/
Macao,MAC,2021-02-23,,,,,667.0,,,,1027.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/369806/
Macao,MAC,2021-02-24,9284.0,9284.0,,,1041.0,1.43,1.43,,1603.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/369806/
Macao,MAC,2021-02-25,10691.0,10691.0,,1407.0,1193.0,1.65,1.65,,1837.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/369806/
Macao,MAC,2021-02-26,11982.0,11982.0,,1291.0,1329.0,1.85,1.85,,2047.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/369806/
Macao,MAC,2021-02-27,,,,,1455.0,,,,2241.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/369806/
Macao,MAC,2021-02-28,14426.0,14426.0,,,1581.0,2.22,2.22,,2435.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/369806/
Macao,MAC,2021-03-01,15094.0,15094.0,,668.0,1628.0,2.32,2.32,,2507.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/369806/
Macao,MAC,2021-03-02,16044.0,16044.0,,950.0,1365.0,2.47,2.47,,2102.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/369806/
Macao,MAC,2021-03-03,17071.0,17071.0,,1027.0,1112.0,2.63,2.63,,1713.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/369806/
Macao,MAC,2021-03-04,18098.0,18098.0,,1027.0,1058.0,2.79,2.79,,1629.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/369806/
Macao,MAC,2021-03-05,19028.0,19028.0,,930.0,1007.0,2.93,2.93,,1551.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/369806/
Macao,MAC,2021-03-06,20218.0,20218.0,,1190.0,1002.0,3.11,3.11,,1543.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/369806/
Macao,MAC,2021-03-07,21056.0,21056.0,,838.0,947.0,3.24,3.24,,1458.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/369806/
Macao,MAC,2021-03-08,21840.0,21840.0,,784.0,964.0,3.36,3.36,,1485.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/369806/
Macao,MAC,2021-03-09,22865.0,22865.0,,1025.0,974.0,3.52,3.52,,1500.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/369806/
Macao,MAC,2021-03-10,24040.0,24040.0,,1175.0,996.0,3.7,3.7,,1534.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/369806/
Macao,MAC,2021-03-11,25394.0,25394.0,,1354.0,1042.0,3.91,3.91,,1605.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/369806/
Macao,MAC,2021-03-12,26440.0,26440.0,,1046.0,1059.0,4.07,4.07,,1631.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/369806/
Macao,MAC,2021-03-13,27637.0,27637.0,,1197.0,1060.0,4.26,4.26,,1632.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/369806/
Macao,MAC,2021-03-14,28767.0,28767.0,,1130.0,1102.0,4.43,4.43,,1697.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/369806/
Macao,MAC,2021-03-15,29833.0,29833.0,,1066.0,1142.0,4.59,4.59,,1759.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/369806/
Macao,MAC,2021-03-16,30913.0,30913.0,,1080.0,1150.0,4.76,4.76,,1771.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/369806/
Macao,MAC,2021-03-17,31867.0,31867.0,,954.0,1118.0,4.91,4.91,,1722.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/369806/
Macao,MAC,2021-03-18,32841.0,32841.0,,974.0,1064.0,5.06,5.06,,1639.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/369806/
Macao,MAC,2021-03-19,33927.0,33927.0,,1086.0,1070.0,5.22,5.22,,1648.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/369806/
Macao,MAC,2021-03-20,35271.0,35271.0,,1344.0,1091.0,5.43,5.43,,1680.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/369806/
Macao,MAC,2021-03-21,36459.0,36459.0,,1188.0,1099.0,5.61,5.61,,1692.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/369806/
Malawi,MWI,2021-03-17,5417.0,5417.0,,,,0.03,0.03,,,Oxford/AstraZeneca,Ministry of Health,https://twitter.com/health_malawi/status/1374038361170661378
Malawi,MWI,2021-03-18,9091.0,9091.0,,3674.0,3674.0,0.05,0.05,,192.0,Oxford/AstraZeneca,Ministry of Health,https://twitter.com/health_malawi/status/1374038361170661378
Malawi,MWI,2021-03-19,15326.0,15326.0,,6235.0,4954.0,0.08,0.08,,259.0,Oxford/AstraZeneca,Ministry of Health,https://twitter.com/health_malawi/status/1374038361170661378
Malawi,MWI,2021-03-20,,,,,4840.0,,,,253.0,Oxford/AstraZeneca,Ministry of Health,https://twitter.com/health_malawi/status/1374038361170661378
Malawi,MWI,2021-03-21,24550.0,24550.0,,,4783.0,0.13,0.13,,250.0,Oxford/AstraZeneca,Ministry of Health,https://twitter.com/health_malawi/status/1374038361170661378
Malawi,MWI,2021-03-22,25589.0,25589.0,,1039.0,4034.0,0.13,0.13,,211.0,Oxford/AstraZeneca,Ministry of Health,https://twitter.com/health_malawi/status/1374038361170661378
Malaysia,MYS,2021-02-23,0.0,0.0,,,,0.0,0.0,,,"Pfizer/BioNTech, Sinovac",Government of Malaysia,https://twitter.com/JKJAVMY/status/1374225593617776640
Malaysia,MYS,2021-02-24,,,,,895.0,,,,28.0,"Pfizer/BioNTech, Sinovac",Government of Malaysia,https://twitter.com/JKJAVMY/status/1374225593617776640
Malaysia,MYS,2021-02-25,,,,,895.0,,,,28.0,"Pfizer/BioNTech, Sinovac",Government of Malaysia,https://twitter.com/JKJAVMY/status/1374225593617776640
Malaysia,MYS,2021-02-26,,,,,895.0,,,,28.0,"Pfizer/BioNTech, Sinovac",Government of Malaysia,https://twitter.com/JKJAVMY/status/1374225593617776640
Malaysia,MYS,2021-02-27,3580.0,3580.0,,,895.0,0.01,0.01,,28.0,"Pfizer/BioNTech, Sinovac",Government of Malaysia,https://twitter.com/JKJAVMY/status/1374225593617776640
Malaysia,MYS,2021-02-28,,,,,2883.0,,,,89.0,"Pfizer/BioNTech, Sinovac",Government of Malaysia,https://twitter.com/JKJAVMY/status/1374225593617776640
Malaysia,MYS,2021-03-01,25252.0,25252.0,,,4209.0,0.08,0.08,,130.0,"Pfizer/BioNTech, Sinovac",Government of Malaysia,https://twitter.com/JKJAVMY/status/1374225593617776640
Malaysia,MYS,2021-03-02,53287.0,53287.0,,28035.0,7612.0,0.16,0.16,,235.0,"Pfizer/BioNTech, Sinovac",Government of Malaysia,https://twitter.com/JKJAVMY/status/1374225593617776640
Malaysia,MYS,2021-03-03,80336.0,80336.0,,27049.0,11349.0,0.25,0.25,,351.0,"Pfizer/BioNTech, Sinovac",Government of Malaysia,https://twitter.com/JKJAVMY/status/1374225593617776640
Malaysia,MYS,2021-03-04,99616.0,99616.0,,19280.0,13975.0,0.31,0.31,,432.0,"Pfizer/BioNTech, Sinovac",Government of Malaysia,https://twitter.com/JKJAVMY/status/1374225593617776640
Malaysia,MYS,2021-03-05,112914.0,112914.0,,13298.0,15747.0,0.35,0.35,,487.0,"Pfizer/BioNTech, Sinovac",Government of Malaysia,https://twitter.com/JKJAVMY/status/1374225593617776640
Malaysia,MYS,2021-03-06,127608.0,127608.0,,14694.0,17718.0,0.39,0.39,,547.0,"Pfizer/BioNTech, Sinovac",Government of Malaysia,https://twitter.com/JKJAVMY/status/1374225593617776640
Malaysia,MYS,2021-03-07,139720.0,139720.0,,12112.0,17901.0,0.43,0.43,,553.0,"Pfizer/BioNTech, Sinovac",Government of Malaysia,https://twitter.com/JKJAVMY/status/1374225593617776640
Malaysia,MYS,2021-03-08,166363.0,166363.0,,26643.0,20159.0,0.51,0.51,,623.0,"Pfizer/BioNTech, Sinovac",Government of Malaysia,https://twitter.com/JKJAVMY/status/1374225593617776640
Malaysia,MYS,2021-03-09,195923.0,195923.0,,29560.0,20377.0,0.61,0.61,,630.0,"Pfizer/BioNTech, Sinovac",Government of Malaysia,https://twitter.com/JKJAVMY/status/1374225593617776640
Malaysia,MYS,2021-03-10,223923.0,223923.0,,28000.0,20512.0,0.69,0.69,,634.0,"Pfizer/BioNTech, Sinovac",Government of Malaysia,https://twitter.com/JKJAVMY/status/1374225593617776640
